Date,Time,Location,Type,SubType,Confidence
2026-08-02,11:39:19,Pine Hollow Zone,cow,cow,0.7097
2026-08-02,11:39:20,Fernvale Thicket,cow,cow,0.8269
2026-08-02,11:39:20,Misty Creek Grove,cow,cow,0.7186
2026-08-02,11:39:21,Greywood Edge,cow,cow,0.8055
2026-08-02,11:39:21,Fernvale Thicket,cow,cow,0.8058
2026-08-02,11:39:21,Fernvale Thicket,cow,cow,0.6638
2026-08-02,11:39:22,Greywood Edge,cow,cow,0.6726
2026-08-02,11:39:22,Fernvale Thicket,cow,cow,0.75
2026-08-02,11:39:23,Misty Creek Grove,cow,cow,0.7741
2026-08-02,11:39:23,Pine Hollow Zone,cow,cow,0.5491
2026-08-02,11:39:23,Fernvale Thicket,cow,cow,0.5749
2026-08-02,11:39:24,Misty Creek Grove,cow,cow,0.8025
2026-08-02,11:39:24,Elderleaf Basin,cow,cow,0.6555
2026-08-02,11:39:25,Misty Creek Grove,cow,cow,0.7774
2026-08-02,11:39:25,Misty Creek Grove,cow,cow,0.5787
2026-08-02,11:39:25,Misty Creek Grove,cow,cow,0.5544
2026-08-02,11:39:26,Misty Creek Grove,cow,cow,0.7699
2026-08-02,11:39:26,North Ridge Forest,cow,cow,0.6427
2026-08-02,11:39:27,Fernvale Thicket,cow,cow,0.7668
2026-08-02,11:39:27,North Ridge Forest,cow,cow,0.7641
2026-08-02,11:39:28,Elderleaf Basin,cow,cow,0.6706
2026-08-02,11:39:28,Elderleaf Basin,cow,cow,0.7413
2026-08-02,11:39:28,Greywood Edge,cow,cow,0.8009
2026-08-02,11:39:29,Pine Hollow Zone,cow,cow,0.7863
2026-08-02,11:39:29,Elderleaf Basin,cow,cow,0.7758
2026-08-02,11:40:56,Fernvale Thicket,person,person,0.6876
2026-08-02,11:40:56,North Ridge Forest,person,person,0.6533
2026-08-02,11:40:56,Fernvale Thicket,person,person,0.7179
2026-08-02,11:40:56,Misty Creek Grove,person,person,0.4592
2026-08-02,11:40:57,Pine Hollow Zone,person,person,0.664
2026-08-02,11:40:57,Fernvale Thicket,person,person,0.5963
2026-08-02,11:40:57,Greywood Edge,person,person,0.5301
2026-08-02,11:40:58,Elderleaf Basin,person,person,0.7589
2026-08-02,11:40:58,Misty Creek Grove,person,person,0.5703
2026-08-02,11:40:58,Misty Creek Grove,person,person,0.6493
2026-08-02,11:40:58,Greywood Edge,person,person,0.583
2026-08-02,11:40:58,Elderleaf Basin,person,person,0.5962
2026-08-02,11:40:59,Elderleaf Basin,person,person,0.4703
2026-08-02,11:40:59,Elderleaf Basin,person,person,0.5432
2026-08-02,11:40:59,Misty Creek Grove,person,person,0.4868
2026-08-02,11:41:00,Misty Creek Grove,person,person,0.4921
2026-08-02,11:41:00,Misty Creek Grove,person,person,0.6028
2026-08-02,11:41:01,Misty Creek Grove,person,person,0.5379
2026-08-02,11:41:02,Elderleaf Basin,person,person,0.5709
2026-08-02,11:41:03,Pine Hollow Zone,cat,cat,0.4803
2026-08-02,11:41:03,Pine Hollow Zone,cat,cat,0.4644
2026-08-02,11:41:04,North Ridge Forest,cat,cat,0.7279
2026-08-02,11:41:04,Fernvale Thicket,cat,cat,0.6993
2026-08-02,11:41:04,North Ridge Forest,cat,cat,0.5937
2026-08-02,11:41:04,North Ridge Forest,person,person,0.4657
2026-08-02,11:41:04,Greywood Edge,person,person,0.4544
2026-08-02,11:41:04,Misty Creek Grove,cat,cat,0.8714
2026-08-02,11:41:04,Greywood Edge,person,person,0.4575
2026-08-02,11:41:05,Misty Creek Grove,cat,cat,0.8684
2026-08-02,11:41:05,Elderleaf Basin,cat,cat,0.6412
2026-08-02,11:41:05,North Ridge Forest,person,person,0.6382
2026-08-02,11:41:05,North Ridge Forest,cat,cat,0.4998
2026-08-02,11:41:06,Elderleaf Basin,cat,cat,0.829
2026-08-02,11:41:06,Greywood Edge,person,person,0.4973
2026-08-02,11:41:06,North Ridge Forest,cat,cat,0.851
2026-08-02,11:41:06,Pine Hollow Zone,person,person,0.5488
2026-08-02,11:41:06,Misty Creek Grove,person,person,0.5268
2026-08-02,11:41:06,Pine Hollow Zone,cat,cat,0.8878
2026-08-02,11:41:07,Fernvale Thicket,person,person,0.5475
2026-08-02,11:41:07,Misty Creek Grove,cat,cat,0.8665
2026-08-02,11:41:07,Pine Hollow Zone,cat,cat,0.8814
2026-08-02,11:41:08,Elderleaf Basin,cat,cat,0.8744
2026-08-02,11:41:08,North Ridge Forest,person,person,0.4887
2026-08-02,11:41:08,Misty Creek Grove,cat,cat,0.8737
2026-08-02,11:41:08,Misty Creek Grove,person,person,0.486
2026-08-02,11:41:09,Pine Hollow Zone,cat,cat,0.8195
2026-08-02,11:41:09,Misty Creek Grove,person,person,0.4585
2026-08-02,11:41:09,North Ridge Forest,cat,cat,0.885
2026-08-02,11:41:09,Fernvale Thicket,cat,cat,0.8629
2026-08-02,11:41:09,North Ridge Forest,cat,cat,0.6141
2026-08-02,11:41:09,North Ridge Forest,person,person,0.5143
2026-08-02,11:41:16,Pine Hollow Zone,person,person,0.9413
2026-08-02,11:41:17,North Ridge Forest,person,person,0.926
2026-08-02,11:41:17,North Ridge Forest,person,person,0.9354
2026-08-02,11:41:17,North Ridge Forest,person,person,0.9375
2026-08-02,11:41:18,North Ridge Forest,person,person,0.9408
2026-08-02,11:41:18,Misty Creek Grove,person,person,0.9491
2026-08-02,11:41:19,North Ridge Forest,person,person,0.934
2026-08-02,11:41:19,Greywood Edge,person,person,0.9264
2026-08-02,11:41:19,Elderleaf Basin,person,person,0.9265
2026-08-02,11:41:20,Pine Hollow Zone,person,person,0.9191
2026-08-02,11:41:20,Elderleaf Basin,person,person,0.9096
2026-08-02,11:41:21,Fernvale Thicket,person,person,0.9213
2026-08-02,11:41:21,Misty Creek Grove,person,person,0.9065
2026-08-02,11:41:22,Misty Creek Grove,person,person,0.9207
2026-08-02,11:41:22,Pine Hollow Zone,person,person,0.9333
2026-08-02,11:41:22,Fernvale Thicket,person,person,0.9321
2026-08-02,11:41:23,Misty Creek Grove,person,person,0.8989
2026-08-02,11:41:23,Misty Creek Grove,person,person,0.9425
2026-08-02,11:41:24,Elderleaf Basin,person,person,0.939
2026-08-02,11:41:24,Fernvale Thicket,person,person,0.9452
2026-08-02,11:41:25,Greywood Edge,person,person,0.9486
2026-08-02,11:41:25,Greywood Edge,person,person,0.9461
2026-08-02,11:41:25,Pine Hollow Zone,person,person,0.952
2026-08-02,11:41:26,North Ridge Forest,person,person,0.9574
2026-08-02,11:47:38,Pine Hollow Zone,person,person,0.745
2026-08-02,11:47:39,Greywood Edge,person,person,0.7397
2026-08-02,11:47:40,Misty Creek Grove,person,person,0.4541
2026-08-02,11:47:41,Fernvale Thicket,person,person,0.4551
2026-08-02,11:47:42,Pine Hollow Zone,person,person,0.5064
2026-08-02,11:47:42,Pine Hollow Zone,person,person,0.7173
2026-08-02,11:47:42,Elderleaf Basin,person,person,0.6949
2026-08-02,11:47:42,Pine Hollow Zone,person,person,0.6325
2026-08-02,11:47:42,Misty Creek Grove,person,person,0.6163
2026-08-02,11:47:43,Pine Hollow Zone,person,person,0.7914
2026-08-02,11:47:43,Greywood Edge,person,person,0.7819
2026-08-02,11:47:43,Misty Creek Grove,person,person,0.7113
2026-08-02,11:47:43,Misty Creek Grove,person,person,0.4942
2026-08-02,11:47:43,Greywood Edge,person,person,0.7436
2026-08-02,11:47:43,Misty Creek Grove,person,person,0.6976
2026-08-02,11:47:43,Pine Hollow Zone,person,person,0.5717
2026-08-02,11:47:44,North Ridge Forest,person,person,0.7789
2026-08-02,11:47:44,Misty Creek Grove,person,person,0.7363
2026-08-02,11:47:44,Elderleaf Basin,person,person,0.5991
2026-08-02,11:47:44,Misty Creek Grove,person,person,0.5848
2026-08-02,11:47:44,Fernvale Thicket,person,person,0.511
2026-08-02,11:47:44,Greywood Edge,person,person,0.6736
2026-08-02,11:47:44,Misty Creek Grove,person,person,0.5932
2026-08-02,11:47:44,Pine Hollow Zone,person,person,0.5636
2026-08-02,11:47:45,Pine Hollow Zone,person,person,0.7685
2026-08-02,11:47:45,Fernvale Thicket,person,person,0.7228
2026-08-02,11:47:45,Pine Hollow Zone,person,person,0.6844
2026-08-02,11:47:45,Elderleaf Basin,person,person,0.4996
2026-08-02,11:47:45,Elderleaf Basin,person,person,0.8053
2026-08-02,11:47:45,Greywood Edge,person,person,0.7802
2026-08-02,11:47:45,Misty Creek Grove,person,person,0.7333
2026-08-02,11:47:45,Pine Hollow Zone,person,person,0.5634
2026-08-02,11:47:45,Fernvale Thicket,person,person,0.7886
2026-08-02,11:47:45,North Ridge Forest,person,person,0.7347
2026-08-02,11:47:46,Greywood Edge,person,person,0.7184
2026-08-02,11:47:46,North Ridge Forest,person,person,0.6144
2026-08-02,11:47:46,Fernvale Thicket,person,person,0.7841
2026-08-02,11:47:46,Misty Creek Grove,person,person,0.7312
2026-08-02,11:47:46,Pine Hollow Zone,person,person,0.7201
2026-08-02,11:47:46,Pine Hollow Zone,person,person,0.6393
2026-08-02,11:47:46,North Ridge Forest,person,person,0.7696
2026-08-02,11:47:46,Misty Creek Grove,person,person,0.7634
2026-08-02,11:47:46,Greywood Edge,person,person,0.6267
2026-08-02,11:47:46,Elderleaf Basin,person,person,0.6026
2026-08-02,11:47:47,Pine Hollow Zone,person,person,0.7732
2026-08-02,11:47:47,Fernvale Thicket,person,person,0.7459
2026-08-02,11:47:47,Misty Creek Grove,person,person,0.7399
2026-08-02,11:47:47,North Ridge Forest,person,person,0.5337
2026-08-02,11:47:47,North Ridge Forest,person,person,0.7197
2026-08-02,11:47:48,North Ridge Forest,person,person,0.7316
2026-08-02,11:47:48,Greywood Edge,person,person,0.6858
2026-08-02,11:47:49,Elderleaf Basin,person,person,0.6881
2026-08-02,11:47:49,Pine Hollow Zone,person,person,0.6755
2026-08-02,11:47:49,Pine Hollow Zone,person,person,0.7407
2026-08-02,11:47:50,Pine Hollow Zone,person,person,0.7509
2026-08-02,11:47:50,Elderleaf Basin,person,person,0.6907
2026-08-02,11:47:51,Elderleaf Basin,person,person,0.6139
2026-08-02,11:47:51,Fernvale Thicket,person,person,0.7203
2026-08-02,11:47:51,Pine Hollow Zone,person,person,0.6187
2026-08-02,11:47:52,Pine Hollow Zone,person,person,0.6138
2026-08-02,11:47:52,Elderleaf Basin,person,person,0.6603
2026-08-02,11:47:52,Misty Creek Grove,person,person,0.8624
2026-08-02,11:47:53,Pine Hollow Zone,person,person,0.8355
2026-08-02,11:47:53,Greywood Edge,person,person,0.8491
2026-08-02,11:47:54,Pine Hollow Zone,person,person,0.8434
2026-08-02,11:47:54,Greywood Edge,person,person,0.8333
2026-08-02,11:47:54,Pine Hollow Zone,person,person,0.6896
2026-08-02,11:47:54,Elderleaf Basin,person,person,0.8424
2026-08-02,11:47:54,Elderleaf Basin,person,person,0.8376
2026-08-02,11:47:54,Pine Hollow Zone,person,person,0.627
2026-08-02,11:47:54,Fernvale Thicket,person,person,0.4894
2026-08-02,11:47:54,Elderleaf Basin,person,person,0.4893
2026-08-02,11:47:55,Elderleaf Basin,person,person,0.8538
2026-08-02,11:47:55,North Ridge Forest,person,person,0.8409
2026-08-02,11:47:55,Misty Creek Grove,person,person,0.7914
2026-08-02,11:47:55,Misty Creek Grove,person,person,0.6966
2026-08-02,11:47:55,Elderleaf Basin,person,person,0.8651
2026-08-02,11:47:55,Misty Creek Grove,person,person,0.8284
2026-08-02,11:47:55,Pine Hollow Zone,person,person,0.7918
2026-08-02,11:47:55,Greywood Edge,person,person,0.4547
2026-08-02,11:47:56,Fernvale Thicket,person,person,0.8421
2026-08-02,11:47:56,Misty Creek Grove,person,person,0.8259
2026-08-02,11:47:56,Misty Creek Grove,person,person,0.7873
2026-08-02,11:47:56,North Ridge Forest,person,person,0.845
2026-08-02,11:47:56,Greywood Edge,person,person,0.8075
2026-08-02,11:47:56,Misty Creek Grove,person,person,0.7991
2026-08-02,11:47:56,Fernvale Thicket,person,person,0.8369
2026-08-02,11:47:56,Elderleaf Basin,person,person,0.8312
2026-08-02,11:47:56,Fernvale Thicket,person,person,0.7911
2026-08-02,11:47:57,Pine Hollow Zone,person,person,0.8612
2026-08-02,11:47:57,Greywood Edge,person,person,0.8538
2026-08-02,11:47:57,Greywood Edge,person,person,0.7998
2026-08-02,11:47:57,Misty Creek Grove,person,person,0.7641
2026-08-02,11:47:57,Fernvale Thicket,person,person,0.8591
2026-08-02,11:47:57,Elderleaf Basin,person,person,0.8465
2026-08-02,11:47:58,Elderleaf Basin,person,person,0.7178
2026-08-02,11:47:58,Elderleaf Basin,dog,dog,0.6289
2026-08-02,11:47:58,Greywood Edge,person,person,0.5555
2026-08-02,11:47:58,North Ridge Forest,person,person,0.6282
2026-08-02,11:47:58,Greywood Edge,dog,dog,0.4541
2026-08-02,11:47:59,Elderleaf Basin,person,person,0.5721
2026-08-02,11:47:59,North Ridge Forest,dog,dog,0.5578
2026-08-02,11:47:59,Pine Hollow Zone,person,person,0.7647
2026-08-02,11:48:00,Elderleaf Basin,person,person,0.6938
2026-08-02,11:48:00,Misty Creek Grove,dog,dog,0.4736
2026-08-02,11:48:00,Fernvale Thicket,person,person,0.8518
2026-08-02,11:48:01,North Ridge Forest,person,person,0.604
2026-08-02,11:48:01,Greywood Edge,person,person,0.7009
2026-08-02,11:48:01,Fernvale Thicket,dog,dog,0.5161
2026-08-02,11:48:01,Elderleaf Basin,person,person,0.7983
2026-08-02,11:48:01,Fernvale Thicket,cat,cat,0.5655
2026-08-02,11:48:02,North Ridge Forest,person,person,0.8073
2026-08-02,11:48:02,Misty Creek Grove,person,person,0.7049
2026-08-02,11:48:03,Fernvale Thicket,person,person,0.8521
2026-08-02,11:48:03,Misty Creek Grove,person,person,0.8092
2026-08-02,11:48:03,North Ridge Forest,person,person,0.7796
2026-08-02,11:48:04,Pine Hollow Zone,person,person,0.6512
2026-08-02,11:48:04,Pine Hollow Zone,dog,dog,0.4541
2026-08-02,11:48:05,North Ridge Forest,person,person,0.7326
2026-08-02,11:48:05,Pine Hollow Zone,person,person,0.8095
2026-08-02,11:48:06,Elderleaf Basin,person,person,0.8596
2026-08-02,11:48:06,Greywood Edge,person,person,0.8453
2026-08-02,11:48:06,Fernvale Thicket,person,person,0.8354
2026-08-02,11:48:07,Elderleaf Basin,person,person,0.8448
2026-08-02,11:48:07,Elderleaf Basin,person,person,0.8367
2026-08-02,11:48:08,Fernvale Thicket,person,person,0.7995
2026-08-02,11:48:08,Misty Creek Grove,person,person,0.525
2026-08-02,11:48:08,Misty Creek Grove,person,person,0.8269
2026-08-02,11:48:08,Fernvale Thicket,person,person,0.739
2026-08-02,11:48:08,Greywood Edge,person,person,0.7763
2026-08-02,11:48:08,Greywood Edge,person,person,0.7154
2026-08-02,11:48:09,Misty Creek Grove,dog,dog,0.5681
2026-08-02,11:48:09,Pine Hollow Zone,person,person,0.7976
2026-08-02,11:48:09,North Ridge Forest,person,person,0.4587
2026-08-02,11:48:10,Elderleaf Basin,person,person,0.797
2026-08-02,11:48:10,Fernvale Thicket,person,person,0.7872
2026-08-02,11:48:10,Greywood Edge,dog,dog,0.5204
2026-08-02,11:48:10,Misty Creek Grove,person,person,0.8396
2026-08-02,11:48:11,Elderleaf Basin,person,person,0.46
2026-08-02,11:48:11,Fernvale Thicket,person,person,0.473
2026-08-02,11:48:12,Greywood Edge,person,person,0.5976
2026-08-02,11:48:13,North Ridge Forest,person,person,0.5529
2026-08-02,11:48:13,Elderleaf Basin,cat,cat,0.7713
2026-08-02,11:48:14,Fernvale Thicket,person,person,0.6878
2026-08-02,11:48:14,Elderleaf Basin,person,person,0.4869
2026-08-02,11:48:15,Greywood Edge,person,person,0.5706
2026-08-02,11:48:16,Greywood Edge,person,person,0.7703
2026-08-02,11:48:16,North Ridge Forest,person,person,0.6849
2026-08-02,11:48:16,Greywood Edge,person,person,0.6006
2026-08-02,11:48:16,Elderleaf Basin,person,person,0.7558
2026-08-02,11:48:16,Fernvale Thicket,person,person,0.7543
2026-08-02,11:48:16,North Ridge Forest,person,person,0.6921
2026-08-02,11:48:17,Elderleaf Basin,person,person,0.7661
2026-08-02,11:48:17,North Ridge Forest,person,person,0.7236
2026-08-02,11:48:17,Misty Creek Grove,person,person,0.6023
2026-08-02,11:48:17,Pine Hollow Zone,person,person,0.5824
2026-08-02,11:48:17,Fernvale Thicket,person,person,0.5636
2026-08-02,11:48:17,Elderleaf Basin,person,person,0.8166
2026-08-02,11:48:17,Misty Creek Grove,person,person,0.5803
2026-08-02,11:48:17,Elderleaf Basin,person,person,0.543
2026-08-02,11:48:17,Pine Hollow Zone,person,person,0.7952
2026-08-02,11:48:17,Pine Hollow Zone,person,person,0.5945
2026-08-02,11:48:18,Elderleaf Basin,person,person,0.6764
2026-08-02,11:48:18,Greywood Edge,person,person,0.4783
2026-08-02,11:48:18,Pine Hollow Zone,person,person,0.605
2026-08-02,11:48:19,Misty Creek Grove,person,person,0.5618
2026-08-02,11:48:19,Fernvale Thicket,person,person,0.5181
2026-08-02,11:48:20,Elderleaf Basin,person,person,0.7554
2026-08-02,11:48:20,Misty Creek Grove,person,person,0.6979
2026-08-02,11:48:21,Fernvale Thicket,person,person,0.7171
2026-08-02,11:48:21,Greywood Edge,person,person,0.7112
2026-08-02,11:48:21,North Ridge Forest,person,person,0.6972
2026-08-02,11:48:22,Misty Creek Grove,person,person,0.6405
2026-08-02,11:48:22,Greywood Edge,person,person,0.4619
2026-08-02,11:48:23,North Ridge Forest,dog,dog,0.4521
2026-08-02,11:48:23,North Ridge Forest,zebra,zebra,0.5265
2026-08-02,11:48:24,North Ridge Forest,zebra,zebra,0.7513
2026-08-02,11:48:25,Greywood Edge,zebra,zebra,0.4888
2026-08-02,11:48:25,Pine Hollow Zone,zebra,zebra,0.5895
2026-08-02,11:48:25,North Ridge Forest,person,person,0.5551
2026-08-02,11:48:25,Misty Creek Grove,zebra,zebra,0.551
2026-08-02,11:48:25,Fernvale Thicket,person,person,0.5046
2026-08-02,11:48:26,Fernvale Thicket,person,person,0.6368
2026-08-02,11:48:26,Pine Hollow Zone,zebra,zebra,0.5697
2026-08-02,11:48:26,Misty Creek Grove,person,person,0.5068
2026-08-02,11:48:27,Pine Hollow Zone,zebra,zebra,0.592
2026-08-02,11:48:27,North Ridge Forest,zebra,zebra,0.5465
2026-08-02,11:48:27,Elderleaf Basin,person,person,0.4662
2026-08-02,11:48:28,Greywood Edge,person,person,0.497
2026-08-02,11:48:28,Fernvale Thicket,person,person,0.5323
2026-08-02,11:48:28,Pine Hollow Zone,person,person,0.5579
2026-08-02,11:48:29,Elderleaf Basin,person,person,0.6441
2026-08-02,11:48:29,Fernvale Thicket,cat,cat,0.8419
2026-08-02,11:48:29,Fernvale Thicket,person,person,0.5208
2026-08-02,11:48:30,Pine Hollow Zone,cat,cat,0.6634
2026-08-02,11:48:30,Elderleaf Basin,cat,cat,0.593
2026-08-02,11:48:30,North Ridge Forest,person,person,0.5877
2026-08-02,11:48:31,Elderleaf Basin,cat,cat,0.7623
2026-08-02,11:48:31,Fernvale Thicket,cat,cat,0.7314
2026-08-02,11:48:32,Pine Hollow Zone,person,person,0.8424
2026-08-02,11:48:32,Misty Creek Grove,person,person,0.817
2026-08-02,11:48:32,North Ridge Forest,person,person,0.5657
2026-08-02,11:48:33,Greywood Edge,person,person,0.8381
2026-08-02,11:48:33,Pine Hollow Zone,person,person,0.7111
2026-08-02,11:48:34,Pine Hollow Zone,person,person,0.6458
2026-08-02,11:48:34,Greywood Edge,person,person,0.7256
2026-08-02,11:51:09,North Ridge Forest,person,person,0.8119
2026-08-02,11:51:09,Misty Creek Grove,person,person,0.843
2026-08-02,11:51:10,Elderleaf Basin,person,person,0.6621
2026-08-02,11:51:10,North Ridge Forest,person,person,0.4649
2026-08-02,11:51:11,Pine Hollow Zone,person,person,0.8127
2026-08-02,11:51:11,Pine Hollow Zone,cat,cat,0.6649
2026-08-02,11:51:11,Fernvale Thicket,person,person,0.8158
2026-08-02,11:51:12,Elderleaf Basin,person,person,0.7542
2026-08-02,11:51:13,Greywood Edge,person,person,0.6093
2026-08-02,11:51:14,Elderleaf Basin,person,person,0.6646
2026-08-02,11:51:15,North Ridge Forest,person,person,0.8467
2026-08-02,11:51:15,Fernvale Thicket,person,person,0.6722
2026-08-02,11:51:16,Fernvale Thicket,person,person,0.854
2026-08-02,11:51:16,Fernvale Thicket,person,person,0.6253
2026-08-02,11:51:16,Elderleaf Basin,cow,cow,0.5004
2026-08-02,11:51:16,Pine Hollow Zone,person,person,0.6575
2026-08-02,11:51:17,Misty Creek Grove,person,person,0.8419
2026-08-02,11:51:17,Misty Creek Grove,person,person,0.6087
2026-08-02,11:51:18,Pine Hollow Zone,cat,cat,0.4863
2026-08-02,11:51:18,Misty Creek Grove,person,person,0.8287
2026-08-02,11:51:18,Elderleaf Basin,person,person,0.8544
2026-08-02,11:51:19,North Ridge Forest,person,person,0.8818
2026-08-02,11:51:19,Elderleaf Basin,person,person,0.8509
2026-08-02,11:51:20,Fernvale Thicket,person,person,0.8477
2026-08-02,11:51:20,Elderleaf Basin,person,person,0.885
2026-08-02,11:51:20,Fernvale Thicket,person,person,0.8582
2026-08-02,11:51:22,Elderleaf Basin,person,person,0.8853
2026-08-02,11:51:23,Greywood Edge,person,person,0.8924
2026-08-02,11:51:23,Elderleaf Basin,person,person,0.8709
2026-08-02,11:51:24,North Ridge Forest,person,person,0.8078
2026-08-02,11:51:24,Pine Hollow Zone,person,person,0.827
2026-08-02,11:51:24,Pine Hollow Zone,dog,dog,0.6216
2026-08-02,11:51:24,Misty Creek Grove,person,person,0.8273
2026-08-02,11:51:24,Pine Hollow Zone,dog,dog,0.5175
2026-08-02,11:51:25,Elderleaf Basin,person,person,0.8904
2026-08-02,11:51:25,Misty Creek Grove,person,person,0.8373
2026-08-02,11:51:26,Elderleaf Basin,person,person,0.7984
2026-08-02,11:51:26,Misty Creek Grove,person,person,0.7561
2026-08-02,11:51:26,Greywood Edge,person,person,0.7711
2026-08-02,11:51:27,Elderleaf Basin,person,person,0.7622
2026-08-02,11:51:27,Pine Hollow Zone,person,person,0.8676
2026-08-02,11:51:28,Elderleaf Basin,person,person,0.891
2026-08-02,11:51:28,Fernvale Thicket,person,person,0.8262
2026-08-02,11:51:28,North Ridge Forest,person,person,0.88
2026-08-02,11:51:29,Greywood Edge,person,person,0.8822
2026-08-02,11:51:29,Misty Creek Grove,person,person,0.5543
2026-08-02,11:51:30,Fernvale Thicket,person,person,0.5723
2026-08-02,11:51:30,Greywood Edge,person,person,0.5193
2026-08-02,11:51:30,Elderleaf Basin,person,person,0.4559
2026-08-02,11:51:30,North Ridge Forest,person,person,0.5444
2026-08-02,11:51:30,North Ridge Forest,person,person,0.4956
2026-08-02,11:51:31,Elderleaf Basin,person,person,0.4605
2026-08-02,11:51:31,Elderleaf Basin,person,person,0.6926
2026-08-02,11:51:31,Misty Creek Grove,cow,cow,0.472
2026-08-02,11:51:31,Greywood Edge,person,person,0.6236
2026-08-02,11:51:32,Pine Hollow Zone,person,person,0.5349
2026-08-02,11:51:32,Pine Hollow Zone,person,person,0.4816
2026-08-02,11:51:32,Fernvale Thicket,person,person,0.4649
2026-08-02,11:51:33,North Ridge Forest,person,person,0.5739
2026-08-02,11:51:33,North Ridge Forest,person,person,0.8706
2026-08-02,11:51:33,Misty Creek Grove,person,person,0.7841
2026-08-02,11:51:34,North Ridge Forest,person,person,0.8486
2026-08-02,11:51:34,Elderleaf Basin,person,person,0.8712
2026-08-02,11:51:35,Pine Hollow Zone,person,person,0.8139
2026-08-02,11:51:35,Elderleaf Basin,person,person,0.8469
2026-08-02,11:51:35,Greywood Edge,person,person,0.6696
2026-08-02,11:51:36,Greywood Edge,person,person,0.8629
2026-08-02,11:51:36,Misty Creek Grove,person,person,0.802
2026-08-02,11:51:37,Pine Hollow Zone,person,person,0.8561
2026-08-02,11:51:37,Misty Creek Grove,person,person,0.8226
2026-08-02,11:51:37,Greywood Edge,person,person,0.5503
2026-08-02,11:51:38,Misty Creek Grove,cat,cat,0.459
2026-08-02,11:51:38,North Ridge Forest,person,person,0.8119
2026-08-02,11:51:39,Elderleaf Basin,person,person,0.8918
2026-08-02,11:51:39,Misty Creek Grove,person,person,0.9007
2026-08-02,11:51:40,Misty Creek Grove,person,person,0.892
2026-08-02,11:51:40,Elderleaf Basin,person,person,0.9239
2026-08-02,11:51:41,Misty Creek Grove,person,person,0.9023
2026-08-02,11:51:41,Elderleaf Basin,person,person,0.9231
2026-08-02,11:51:41,North Ridge Forest,person,person,0.9255
2026-08-02,11:55:56,Elderleaf Basin,person,person,0.846
2026-08-02,11:55:57,Misty Creek Grove,person,person,0.8455
2026-08-02,11:55:57,Greywood Edge,person,person,0.851
